trade_date,ticker,cumulative_return
2025-08-28,AAPL,0.303268
2025-08-29,AAPL,0.300915
2025-09-02,AAPL,0.287353
2025-09-03,AAPL,0.336388
2025-09-04,AAPL,0.343729
2025-09-05,AAPL,0.343225
2025-09-08,AAPL,0.333082
2025-09-09,AAPL,0.313301
2025-09-10,AAPL,0.270935
2025-09-11,AAPL,0.289091
2025-09-12,AAPL,0.311732
2025-09-15,AAPL,0.32647
2025-09-16,AAPL,0.334596
2025-09-17,AAPL,0.339305
2025-09-18,AAPL,0.333084
2025-09-19,AAPL,0.375786
2025-09-22,AAPL,0.435076
2025-09-23,AAPL,0.42583
2025-09-24,AAPL,0.41395
2025-09-25,AAPL,0.439504
2025-09-26,AAPL,0.431602
2025-09-29,AAPL,0.42583
2025-09-30,AAPL,0.426951
2025-10-01,AAPL,0.431546
2025-10-02,AAPL,0.440961
2025-10-03,AAPL,0.445948
2025-10-06,AAPL,0.438496
2025-10-07,AAPL,0.437319
2025-10-08,AAPL,0.446173
2025-10-09,AAPL,0.423644
2025-10-10,AAPL,0.374497
2025-10-13,AAPL,0.387892
2025-10-14,AAPL,0.388508
2025-10-15,AAPL,0.397307
2025-10-16,AAPL,0.386716
2025-10-17,AAPL,0.413838
2025-10-20,AAPL,0.469599
2025-10-21,AAPL,0.472569
2025-10-22,AAPL,0.44836
2025-10-23,AAPL,0.454692
2025-10-24,AAPL,0.472849
2025-10-27,AAPL,0.506417
2025-10-28,AAPL,0.507482
2025-10-29,AAPL,0.511405
2025-10-30,AAPL,0.520931
2025-10-31,AAPL,0.515159
2025-11-03,AAPL,0.507761
2025-11-04,AAPL,0.513309
2025-11-05,AAPL,0.513869
2025-11-06,AAPL,0.511795
2025-11-07,AAPL,0.50451
2025-11-10,AAPL,0.511352
2025-11-11,AAPL,0.543999
2025-11-12,AAPL,0.534014
2025-11-13,AAPL,0.531098
2025-11-14,AAPL,0.528068
2025-11-17,AAPL,0.500301
2025-11-18,AAPL,0.500189
2025-11-19,AAPL,0.506471
2025-11-20,AAPL,0.493514
2025-11-21,AAPL,0.522908
2025-11-24,AAPL,0.547759
2025-11-25,AAPL,0.553648
2025-11-26,AAPL,0.556901
2025-11-28,AAPL,0.564194
2025-12-01,AAPL,0.588034
2025-12-02,AAPL,0.605367
2025-12-03,AAPL,0.593924
2025-12-04,AAPL,0.574571
2025-12-05,AAPL,0.563801
2025-12-08,AAPL,0.558808
2025-12-09,AAPL,0.554825
2025-12-10,AAPL,0.563799
2025-12-11,AAPL,0.559593
2025-12-12,AAPL,0.560995
2025-12-15,AAPL,0.537603
2025-12-16,AAPL,0.540408
2025-12-17,AAPL,0.52487
2025-12-18,AAPL,0.526832
2025-12-19,AAPL,0.535135
2025-12-22,AAPL,0.519989
2025-12-23,AAPL,0.527787
2025-12-24,AAPL,0.535921
2025-12-26,AAPL,0.533622
2025-12-29,AAPL,0.535641
2025-12-30,AAPL,0.531827
2025-12-31,AAPL,0.524983
2026-01-02,AAPL,0.520216
2026-01-05,AAPL,0.49918
2026-01-06,AAPL,0.471693
2026-01-07,AAPL,0.460306
2026-01-08,AAPL,0.453071
2026-01-09,AAPL,0.454922
2026-01-12,AAPL,0.459858
2026-01-13,AAPL,0.464346
2026-01-14,AAPL,0.458232
2026-01-15,AAPL,0.448415
2026-01-16,AAPL,0.433382
2026-01-20,AAPL,0.383852
2026-01-21,AAPL,0.389181
2026-01-22,AAPL,0.393107
2026-01-23,AAPL,0.391368
2026-01-26,AAPL,0.43271
2026-01-27,AAPL,0.448754
2026-01-28,AAPL,0.438489
2026-01-29,AAPL,0.44881
2026-01-30,AAPL,0.455541
2026-02-02,AAPL,0.514609
2026-02-03,AAPL,0.511636
2026-02-04,AAPL,0.550958
2026-02-05,AAPL,0.547704
2026-02-06,AAPL,0.560101
2026-02-09,AAPL,0.541909
2026-02-10,AAPL,0.536631
2026-02-11,AAPL,0.546849
2026-02-12,AAPL,0.469535
2026-02-13,AAPL,0.436128
2026-02-17,AAPL,0.481607
2026-02-18,AAPL,0.484246
2026-02-19,AAPL,0.463079
2026-02-20,AAPL,0.485537
2026-02-23,AAPL,0.49452
2026-02-24,AAPL,0.527984
2026-02-25,AAPL,0.539719
2026-02-26,AAPL,0.532532
2026-02-27,AAPL,0.483291
2026-03-02,AAPL,0.486323
2026-03-03,AAPL,0.480877
2026-03-04,AAPL,0.47397
2026-03-05,AAPL,0.461449
2026-03-06,AAPL,0.44556
2026-03-09,AAPL,0.459148
2026-03-10,AAPL,0.464483
2026-03-11,AAPL,0.46437
2026-03-12,AAPL,0.436016
2026-03-13,AAPL,0.404349
2026-03-16,AAPL,0.419509
2026-03-17,AAPL,0.427425
2026-03-18,AAPL,0.403339
2026-03-19,AAPL,0.397836
2026-03-20,AAPL,0.39239
2026-03-23,AAPL,0.412041
2026-03-24,AAPL,0.412883
2026-03-25,AAPL,0.418385
2026-03-26,AAPL,0.419901
2026-03-27,AAPL,0.396937
2026-03-30,AAPL,0.384753
2026-03-31,AAPL,0.424953
2026-04-01,AAPL,0.435284
2026-04-02,AAPL,0.436912
2026-04-06,AAPL,0.453419
2026-04-07,AAPL,0.423325
2026-04-08,AAPL,0.453644
2026-04-09,AAPL,0.462571
2026-04-10,AAPL,0.462516
2022-01-04,AMZN,-0.016916
2022-01-05,AMZN,-0.035489
2022-01-06,AMZN,-0.041962
2022-01-07,AMZN,-0.04607
2022-01-10,AMZN,-0.052338
2022-01-11,AMZN,-0.029592
2022-01-12,AMZN,-0.030501
2022-01-13,AMZN,-0.053934
2022-01-14,AMZN,-0.048511
2022-01-18,AMZN,-0.06741
2022-01-19,AMZN,-0.082777
2022-01-20,AMZN,-0.109956
2022-01-21,AMZN,-0.162915
2022-01-24,AMZN,-0.151759
2022-01-25,AMZN,-0.178508
2022-01-26,AMZN,-0.185042
2022-01-27,AMZN,-0.180552
2022-01-28,AMZN,-0.155081
2022-01-31,AMZN,-0.122244
2022-02-01,AMZN,-0.112737
2022-02-02,AMZN,-0.116147
2022-02-03,AMZN,-0.1852
2022-02-04,AMZN,-0.07491
2022-02-07,AMZN,-0.073172
2022-02-08,AMZN,-0.052762
2022-02-09,AMZN,-0.054077
2022-02-10,AMZN,-0.066905
2022-02-11,AMZN,-0.100414
2022-02-14,AMZN,-0.089419
2022-02-15,AMZN,-0.081535
2022-02-16,AMZN,-0.072204
2022-02-17,AMZN,-0.092439
2022-02-18,AMZN,-0.104475
2022-02-22,AMZN,-0.118582
2022-02-23,AMZN,-0.150098
2022-02-24,AMZN,-0.111772
2022-02-25,AMZN,-0.097508
2022-02-28,AMZN,-0.098831
2022-03-01,AMZN,-0.113039
2022-03-02,AMZN,-0.107696
2022-03-03,AMZN,-0.132074
2022-03-04,AMZN,-0.145322
2022-03-07,AMZN,-0.193372
2022-03-08,AMZN,-0.201813
2022-03-09,AMZN,-0.182656
2022-03-10,AMZN,-0.138417
2022-03-11,AMZN,-0.146005
2022-03-14,AMZN,-0.167551
2022-03-15,AMZN,-0.135195
2022-03-16,AMZN,-0.101525
2022-03-17,AMZN,-0.077259
2022-03-18,AMZN,-0.053718
2022-03-21,AMZN,-0.052303
2022-03-22,AMZN,-0.032365
2022-03-23,AMZN,-0.041057
2022-03-24,AMZN,-0.039639
2022-03-25,AMZN,-0.033044
2022-03-28,AMZN,-0.008296
2022-03-29,AMZN,-0.006392
2022-03-30,AMZN,-0.02408
2022-03-31,AMZN,-0.043466
2022-04-01,AMZN,-0.040165
2022-04-04,AMZN,-0.012077
2022-04-05,AMZN,-0.037261
2022-04-06,AMZN,-0.068357
2022-04-07,AMZN,-0.074058
2022-04-08,AMZN,-0.093565
2022-04-11,AMZN,-0.113156
2022-04-12,AMZN,-0.115119
2022-04-13,AMZN,-0.087224
2022-04-14,AMZN,-0.109727
2022-04-18,AMZN,-0.103398
2022-04-19,AMZN,-0.072116
2022-04-20,AMZN,-0.096279
2022-04-21,AMZN,-0.12974
2022-04-22,AMZN,-0.152897
2022-04-25,AMZN,-0.14278
2022-04-26,AMZN,-0.181999
2022-04-27,AMZN,-0.189182
2022-04-28,AMZN,-0.151451
2022-04-29,AMZN,-0.270667
2022-05-02,AMZN,-0.269385
2022-05-03,AMZN,-0.270832
2022-05-04,AMZN,-0.261002
2022-05-05,AMZN,-0.316877
2022-05-06,AMZN,-0.326469
2022-05-09,AMZN,-0.361583
2022-05-10,AMZN,-0.361172
2022-05-11,AMZN,-0.381635
2022-05-12,AMZN,-0.37249
2022-05-13,AMZN,-0.336548
2022-05-16,AMZN,-0.34972
2022-05-17,AMZN,-0.322972
2022-05-18,AMZN,-0.371421
2022-05-19,AMZN,-0.37021
2022-05-20,AMZN,-0.368614
2022-05-23,AMZN,-0.368813
2022-05-24,AMZN,-0.3891
2022-05-25,AMZN,-0.373402
2022-05-26,AMZN,-0.348154
2022-05-27,AMZN,-0.324275
2022-05-31,AMZN,-0.294564
2022-06-01,AMZN,-0.285911
2022-06-02,AMZN,-0.263453
2022-06-03,AMZN,-0.282003
2022-06-06,AMZN,-0.267684
2022-06-07,AMZN,-0.278188
2022-06-08,AMZN,-0.288869
2022-06-09,AMZN,-0.318386
2022-06-10,AMZN,-0.356531
2022-06-13,AMZN,-0.391624
2022-06-14,AMZN,-0.399605
2022-06-15,AMZN,-0.36815
2022-06-16,AMZN,-0.391682
2022-06-17,AMZN,-0.376659
2022-06-21,AMZN,-0.362223
2022-06-22,AMZN,-0.360639
2022-06-23,AMZN,-0.340158
2022-06-24,AMZN,-0.316568
2022-06-27,AMZN,-0.335581
2022-06-28,AMZN,-0.369735
2022-06-29,AMZN,-0.360815
2022-06-30,AMZN,-0.376719
2022-07-01,AMZN,-0.35706
2022-07-05,AMZN,-0.333938
2022-07-06,AMZN,-0.329067
2022-07-07,AMZN,-0.317331
2022-07-08,AMZN,-0.321967
2022-07-11,AMZN,-0.344208
2022-07-12,AMZN,-0.359055
2022-07-13,AMZN,-0.35213
2022-07-14,AMZN,-0.35078
2022-07-15,AMZN,-0.333645
2022-07-18,AMZN,-0.332413
2022-07-19,AMZN,-0.306299
2022-07-20,AMZN,-0.279539
2022-07-21,AMZN,-0.268624
2022-07-22,AMZN,-0.281593
2022-07-25,AMZN,-0.289105
2022-07-26,AMZN,-0.326252
2022-07-27,AMZN,-0.290103
2022-07-28,AMZN,-0.282415
2022-07-29,AMZN,-0.208063
2022-08-01,AMZN,-0.205481
2022-08-02,AMZN,-0.212699
2022-08-03,AMZN,-0.181245
2022-08-04,AMZN,-0.163346
2022-08-05,AMZN,-0.173733
2022-08-08,AMZN,-0.18189
2022-08-09,AMZN,-0.191162
2022-08-10,AMZN,-0.162641
2022-08-11,AMZN,-0.174672
2022-08-12,AMZN,-0.157595
2022-08-15,AMZN,-0.159766
2022-08-16,AMZN,-0.150376
2022-08-17,AMZN,-0.166103
2022-08-18,AMZN,-0.16493
2022-08-19,AMZN,-0.188815
2022-08-22,AMZN,-0.218215
2022-08-23,AMZN,-0.215868
2022-08-24,AMZN,-0.214811
2022-08-25,AMZN,-0.194389
2022-08-26,AMZN,-0.23271
2022-08-29,AMZN,-0.238343
2022-08-30,AMZN,-0.244564
2022-08-31,AMZN,-0.256066
2022-09-01,AMZN,-0.249904
2022-09-02,AMZN,-0.251723
2022-09-06,AMZN,-0.259939
2022-09-07,AMZN,-0.240162
2022-09-08,AMZN,-0.238167
2022-09-09,AMZN,-0.217921
2022-09-12,AMZN,-0.19926
2022-09-13,AMZN,-0.255772
2022-09-14,AMZN,-0.24562
2022-09-15,AMZN,-0.258941
2022-09-16,AMZN,-0.275079
2022-09-19,AMZN,-0.268448
2022-09-20,AMZN,-0.282943
2022-09-21,AMZN,-0.304363
2022-09-22,AMZN,-0.311581
2022-09-23,AMZN,-0.332296
2022-09-26,AMZN,-0.324256
2022-09-27,AMZN,-0.328598
2022-09-28,AMZN,-0.307472
2022-09-29,AMZN,-0.326309
2022-09-30,AMZN,-0.336872
2022-10-03,AMZN,-0.319971
2022-10-04,AMZN,-0.289397
2022-10-05,AMZN,-0.290218
2022-10-06,AMZN,-0.294033
2022-10-07,AMZN,-0.327717
2022-10-10,AMZN,-0.33294
2022-10-11,AMZN,-0.341508
2022-10-12,AMZN,-0.337459
2022-10-13,AMZN,-0.33963
2022-10-14,AMZN,-0.372669
2022-10-17,AMZN,-0.332236
2022-10-18,AMZN,-0.317154
2022-10-19,AMZN,-0.324724
2022-10-20,AMZN,-0.323668
2022-10-21,AMZN,-0.299783
2022-10-24,AMZN,-0.29685
2022-10-25,AMZN,-0.292272
2022-10-26,AMZN,-0.321262
2022-10-27,AMZN,-0.348843
2022-10-28,AMZN,-0.39315
2022-10-31,AMZN,-0.398842
2022-11-01,AMZN,-0.431998
2022-11-02,AMZN,-0.459404
2022-11-03,AMZN,-0.475953
2022-11-04,AMZN,-0.466094
2022-11-07,AMZN,-0.468734
2022-11-08,AMZN,-0.471962
2022-11-09,AMZN,-0.494496
2022-11-10,AMZN,-0.432937
2022-11-11,AMZN,-0.408524
2022-11-14,AMZN,-0.422022
2022-11-15,AMZN,-0.419381
2022-11-16,AMZN,-0.430061
2022-11-17,AMZN,-0.443382
2022-11-18,AMZN,-0.447549
2022-11-21,AMZN,-0.457408
2022-11-22,AMZN,-0.453066
2022-11-23,AMZN,-0.447608
2022-11-25,AMZN,-0.451833
2022-11-28,AMZN,-0.448664
2022-11-29,AMZN,-0.457643
2022-11-30,AMZN,-0.433465
2022-12-01,AMZN,-0.439568
2022-12-02,AMZN,-0.447608
2022-12-05,AMZN,-0.465918
2022-12-06,AMZN,-0.482114
2022-12-07,AMZN,-0.480882
2022-12-08,AMZN,-0.46979
2022-12-09,AMZN,-0.477185
2022-12-12,AMZN,-0.468617
2022-12-13,AMZN,-0.457232
2022-12-14,AMZN,-0.462572
2022-12-15,AMZN,-0.48094
2022-12-16,AMZN,-0.484403
2022-12-19,AMZN,-0.501656
2022-12-20,AMZN,-0.500071
2022-12-21,AMZN,-0.490799
2022-12-22,AMZN,-0.508287
2022-12-23,AMZN,-0.499719
2022-12-27,AMZN,-0.512688
2022-12-28,AMZN,-0.519848
2022-12-29,AMZN,-0.505998
2022-12-30,AMZN,-0.507055
2023-01-03,AMZN,-0.496374
2023-01-04,AMZN,-0.500365
2023-01-05,AMZN,-0.512219
2023-01-06,AMZN,-0.494849
2023-01-09,AMZN,-0.487337
2023-01-10,AMZN,-0.472607
2023-01-11,AMZN,-0.441974
2023-01-12,AMZN,-0.440918
2023-01-13,AMZN,-0.424193
2023-01-17,AMZN,-0.436341
2023-01-18,AMZN,-0.439803
2023-01-19,AMZN,-0.450249
2023-01-20,AMZN,-0.429299
2023-01-23,AMZN,-0.427715
2023-01-24,AMZN,-0.434757
2023-01-25,AMZN,-0.42971
2023-01-26,AMZN,-0.417738
2023-01-27,AMZN,-0.400016
2023-01-30,AMZN,-0.409934
2023-01-31,AMZN,-0.394793
2023-02-01,AMZN,-0.382939
2023-02-02,AMZN,-0.337401
2023-02-03,AMZN,-0.393268
2023-02-06,AMZN,-0.400368
2023-02-07,AMZN,-0.400779
2023-02-08,AMZN,-0.412868
2023-02-09,AMZN,-0.42349
2023-02-10,AMZN,-0.427187
2023-02-13,AMZN,-0.41586
2023-02-14,AMZN,-0.414922
2023-02-15,AMZN,-0.406354
2023-02-16,AMZN,-0.424018
2023-02-17,AMZN,-0.429593
2023-02-21,AMZN,-0.444968
2023-02-22,AMZN,-0.437868
2023-02-23,AMZN,-0.437692
2023-02-24,AMZN,-0.451306
2023-02-27,AMZN,-0.44978
2023-02-28,AMZN,-0.447022
2023-03-01,AMZN,-0.459111
2023-03-02,AMZN,-0.459345
2023-03-03,AMZN,-0.44309
2023-03-06,AMZN,-0.449839
2023-03-07,AMZN,-0.451012
2023-03-08,AMZN,-0.448841
2023-03-09,AMZN,-0.458641
2023-03-10,AMZN,-0.467561
2023-03-13,AMZN,-0.457585
2023-03-14,AMZN,-0.443207
2023-03-15,AMZN,-0.435461
2023-03-16,AMZN,-0.412926
2023-03-17,AMZN,-0.419323
2023-03-20,AMZN,-0.4266
2023-03-21,AMZN,-0.409581
2023-03-22,AMZN,-0.42079
2023-03-23,AMZN,-0.420731
2023-03-24,AMZN,-0.424135
2023-03-27,AMZN,-0.424663
2023-03-28,AMZN,-0.429358
2023-03-29,AMZN,-0.411694
2023-03-30,AMZN,-0.401425
2023-03-31,AMZN,-0.393855
2023-04-03,AMZN,-0.399019
2023-04-04,AMZN,-0.389982
2023-04-05,AMZN,-0.406706
2023-04-06,AMZN,-0.401073
2023-04-10,AMZN,-0.400427
2023-04-11,AMZN,-0.413631
2023-04-12,AMZN,-0.425896
2023-04-13,AMZN,-0.399077
2023-04-14,AMZN,-0.398432
2023-04-17,AMZN,-0.397082
2023-04-18,AMZN,-0.399664
2023-04-19,AMZN,-0.387928
2023-04-20,AMZN,-0.390803
2023-04-21,AMZN,-0.372318
2023-04-24,AMZN,-0.376719
2023-04-25,AMZN,-0.39808
2023-04-26,AMZN,-0.383937
2023-04-27,AMZN,-0.355534
2023-04-28,AMZN,-0.381179
2023-05-01,AMZN,-0.401132
2023-05-02,AMZN,-0.391859
2023-05-03,AMZN,-0.391742
2023-05-04,AMZN,-0.389688
2023-05-05,AMZN,-0.379946
2023-05-08,AMZN,-0.378948
2023-05-09,AMZN,-0.374312
2023-05-10,AMZN,-0.353362
2023-05-11,AMZN,-0.341684
2023-05-12,AMZN,-0.352951
2023-05-15,AMZN,-0.347435
2023-05-16,AMZN,-0.334525
2023-05-17,AMZN,-0.322201
2023-05-18,AMZN,-0.306649
2023-05-19,AMZN,-0.317799
2023-05-22,AMZN,-0.325076
2023-05-23,AMZN,-0.325193
2023-05-24,AMZN,-0.314865
2023-05-25,AMZN,-0.325134
2023-05-26,AMZN,-0.295147
2023-05-30,AMZN,-0.286051
2023-05-31,AMZN,-0.292388
2023-06-01,AMZN,-0.279537
2023-06-02,AMZN,-0.270852
2023-06-05,AMZN,-0.264689
2023-06-06,AMZN,-0.257002
2023-06-07,AMZN,-0.288574
2023-06-08,AMZN,-0.270852
2023-06-09,AMZN,-0.275664
2023-06-12,AMZN,-0.257237
2023-06-13,AMZN,-0.256709
2023-06-14,AMZN,-0.258117
2023-06-15,AMZN,-0.254068
2023-06-16,AMZN,-0.263575
2023-06-20,AMZN,-0.261873
2023-06-21,AMZN,-0.267448
2023-06-22,AMZN,-0.236228
2023-06-23,AMZN,-0.24104
2023-06-26,AMZN,-0.252777
2023-06-27,AMZN,-0.24192
2023-06-28,AMZN,-0.242742
2023-06-29,AMZN,-0.249432
2023-06-30,AMZN,-0.234995
2023-07-03,AMZN,-0.235817
2023-07-05,AMZN,-0.234878
2023-07-06,AMZN,-0.246732
2023-07-07,AMZN,-0.238398
2023-07-10,AMZN,-0.253949
2023-07-11,AMZN,-0.244266
2023-07-12,AMZN,-0.232412
2023-07-13,AMZN,-0.211873
2023-07-14,AMZN,-0.209643
2023-07-17,AMZN,-0.216216
2023-07-18,AMZN,-0.2205
2023-07-19,AMZN,-0.205653
2023-07-20,AMZN,-0.237343
2023-07-21,AMZN,-0.237108
2023-07-24,AMZN,-0.24415
2023-07-25,AMZN,-0.242214
2023-07-26,AMZN,-0.247964
2023-07-27,AMZN,-0.247378
2023-07-28,AMZN,-0.224139
2023-07-31,AMZN,-0.215512
2023-08-01,AMZN,-0.22719
2023-08-02,AMZN,-0.247612
2023-08-03,AMZN,-0.243504
2023-08-04,AMZN,-0.180947
2023-08-07,AMZN,-0.165396
2023-08-08,AMZN,-0.178776
2023-08-09,AMZN,-0.191041
2023-08-10,AMZN,-0.186875
2023-08-11,AMZN,-0.187755
2023-08-14,AMZN,-0.175079
2023-08-15,AMZN,-0.192097
2023-08-16,AMZN,-0.207355
2023-08-17,AMZN,-0.213752
2023-08-18,AMZN,-0.218212
2023-08-21,AMZN,-0.209644
2023-08-22,AMZN,-0.212168
2023-08-23,AMZN,-0.204715
2023-08-24,AMZN,-0.226311
2023-08-25,AMZN,-0.217977
2023-08-28,AMZN,-0.218681
2023-08-29,AMZN,-0.208294
2023-08-30,AMZN,-0.207355
2023-08-31,AMZN,-0.190103
2023-09-01,AMZN,-0.189457
2023-09-05,AMZN,-0.194445
2023-09-06,AMZN,-0.205654
2023-09-07,AMZN,-0.191042
2023-09-08,AMZN,-0.188811
2023-09-11,AMZN,-0.160232
2023-09-12,AMZN,-0.171206
2023-09-13,AMZN,-0.149963
2023-09-14,AMZN,-0.150725
2023-09-15,AMZN,-0.176136
2023-09-18,AMZN,-0.178541
2023-09-19,AMZN,-0.192332
2023-09-20,AMZN,-0.206064
2023-09-21,AMZN,-0.24104
2023-09-22,AMZN,-0.242273
2023-09-25,AMZN,-0.229656
2023-09-26,AMZN,-0.2607
2023-09-27,AMZN,-0.2607
2023-09-28,AMZN,-0.2607
2023-09-29,AMZN,-0.25401
2023-10-02,AMZN,-0.240278
2023-10-03,AMZN,-0.268094
2023-10-04,AMZN,-0.254714
2023-10-05,AMZN,-0.260817
2023-10-06,AMZN,-0.249081
2023-10-09,AMZN,-0.24732
2023-10-10,AMZN,-0.240161
2023-10-11,AMZN,-0.22637
2023-10-12,AMZN,-0.223435
2023-10-13,AMZN,-0.238341
2023-10-16,AMZN,-0.222144
2023-10-17,AMZN,-0.228482
2023-10-18,AMZN,-0.248083
2023-10-19,AMZN,-0.246498
2023-10-20,AMZN,-0.265453
2023-10-23,AMZN,-0.257296
2023-10-24,AMZN,-0.245559
2023-10-25,AMZN,-0.287636
2023-10-26,AMZN,-0.298316
2023-10-27,AMZN,-0.250372
2023-10-30,AMZN,-0.221206
2023-10-31,AMZN,-0.218976
2023-11-01,AMZN,-0.196031
2023-11-02,AMZN,-0.189752
2023-11-03,AMZN,-0.186641
2023-11-06,AMZN,-0.179951
2023-11-07,AMZN,-0.162522
2023-11-08,AMZN,-0.166219
2023-11-09,AMZN,-0.174905
2023-11-10,AMZN,-0.157534
2023-11-13,AMZN,-0.163227
2023-11-14,AMZN,-0.144389
2023-11-15,AMZN,-0.159647
2023-11-16,AMZN,-0.161819
2023-11-17,AMZN,-0.148028
2023-11-20,AMZN,-0.142453
2023-11-21,AMZN,-0.155539
2023-11-22,AMZN,-0.139049
2023-11-24,AMZN,-0.138874
2023-11-27,AMZN,-0.133064
2023-11-28,AMZN,-0.137171
2023-11-29,AMZN,-0.141338
2023-11-30,AMZN,-0.142688
2023-12-01,AMZN,-0.137172
2023-12-04,AMZN,-0.150023
2023-12-05,AMZN,-0.138051
2023-12-06,AMZN,-0.151901
2023-12-07,AMZN,-0.138052
2023-12-08,AMZN,-0.134883
2023-12-11,AMZN,-0.143862
2023-12-12,AMZN,-0.134531
2023-12-13,AMZN,-0.12655
2023-12-14,AMZN,-0.134883
2023-12-15,AMZN,-0.119918
2023-12-18,AMZN,-0.095857
2023-12-19,AMZN,-0.0975
2023-12-20,AMZN,-0.1073
2023-12-21,AMZN,-0.097207
2023-12-22,AMZN,-0.099671
2023-12-26,AMZN,-0.09973
2023-12-27,AMZN,-0.10014
2023-12-28,AMZN,-0.099905
2023-12-29,AMZN,-0.108355
2024-01-02,AMZN,-0.120151
2024-01-03,AMZN,-0.128719
2024-01-04,AMZN,-0.151606
2024-01-05,AMZN,-0.147674
2024-01-08,AMZN,-0.125022
2024-01-09,AMZN,-0.111701
2024-01-10,AMZN,-0.097851
2024-01-11,AMZN,-0.089342
2024-01-12,AMZN,-0.092629
2024-01-16,AMZN,-0.101197
2024-01-17,AMZN,-0.109706
2024-01-18,AMZN,-0.099201
2024-01-19,AMZN,-0.088403
2024-01-22,AMZN,-0.09169
2024-01-23,AMZN,-0.084413
2024-01-24,AMZN,-0.079425
2024-01-25,AMZN,-0.074261
2024-01-26,AMZN,-0.066221
2024-01-29,AMZN,-0.053662
2024-01-30,AMZN,-0.066925
2024-01-31,AMZN,-0.089225
2024-02-01,AMZN,-0.065281
2024-02-02,AMZN,0.008249
2024-02-05,AMZN,-0.000554
2024-02-06,AMZN,-0.007361
2024-02-07,AMZN,0.000737
2024-02-08,AMZN,-0.003312
2024-02-09,AMZN,0.023741
2024-02-12,AMZN,0.011359
2024-02-13,AMZN,-0.010354
2024-02-14,AMZN,0.003378
2024-02-15,AMZN,-0.003546
2024-02-16,AMZN,-0.005248
2024-02-20,AMZN,-0.019508
2024-02-21,AMZN,-0.010646
2024-02-22,AMZN,0.024506
2024-02-23,AMZN,0.026911
2024-02-26,AMZN,0.025385
2024-02-27,AMZN,0.018401
2024-02-28,AMZN,0.016171
2024-02-29,AMZN,0.037297
2024-03-01,AMZN,0.045865
2024-03-04,AMZN,0.04211
2024-03-05,AMZN,0.021805
2024-03-06,AMZN,0.018226
2024-03-07,AMZN,0.037651
2024-03-08,AMZN,0.029023
2024-03-11,AMZN,0.009129
2024-03-12,AMZN,0.029257
2024-03-13,AMZN,0.036124
2024-03-14,AMZN,0.048976
2024-03-15,AMZN,0.023565
2024-03-18,AMZN,0.023917
2024-03-19,AMZN,0.03225
2024-03-20,AMZN,0.045454
2024-03-21,AMZN,0.045454
2024-03-22,AMZN,0.049679
2024-03-25,AMZN,0.054609
2024-03-26,AMZN,0.046334
2024-03-27,AMZN,0.055313
2024-03-28,AMZN,0.05854
2024-04-01,AMZN,0.062002
2024-04-02,AMZN,0.060359
2024-04-03,AMZN,0.070453
2024-04-04,AMZN,0.05631
2024-04-05,AMZN,0.086063
2024-04-08,AMZN,0.086767
2024-04-09,AMZN,0.089584
2024-04-10,AMZN,0.091227
2024-04-11,AMZN,0.109419
2024-04-12,AMZN,0.092283
2024-04-15,AMZN,0.077553
2024-04-16,AMZN,0.075793
2024-04-17,AMZN,0.063821
2024-04-18,AMZN,0.051732
2024-04-19,AMZN,0.024796
2024-04-22,AMZN,0.040054
2024-04-23,AMZN,0.05361
2024-04-24,AMZN,0.036298
2024-04-25,AMZN,0.019163
2024-04-26,AMZN,0.05408
2024-04-29,AMZN,0.061943
2024-04-30,AMZN,0.026968
2024-05-01,AMZN,0.050442
2024-05-02,AMZN,0.084008
2024-05-03,AMZN,0.092752
2024-05-06,AMZN,0.107364
2024-05-07,AMZN,0.107716
2024-05-08,AMZN,0.103257
2024-05-09,AMZN,0.11206
2024-05-10,AMZN,0.100205
2024-05-13,AMZN,0.094865
2024-05-14,AMZN,0.097799
2024-05-15,AMZN,0.091461
2024-05-16,AMZN,0.077612
2024-05-17,AMZN,0.083891
2024-05-20,AMZN,0.077084
2024-05-21,AMZN,0.074795
2024-05-22,AMZN,0.074678
2024-05-23,AMZN,0.062472
2024-05-24,AMZN,0.060712
2024-05-28,AMZN,0.068928
2024-05-29,AMZN,0.068165
2024-05-30,AMZN,0.052319
2024-05-31,AMZN,0.035418
2024-06-03,AMZN,0.046569
2024-06-04,AMZN,0.052437
2024-06-05,AMZN,0.063821
2024-06-06,AMZN,0.085652
2024-06-07,AMZN,0.081543
2024-06-10,AMZN,0.097741
2024-06-11,AMZN,0.098738
2024-06-12,AMZN,0.096743
2024-06-13,AMZN,0.078786
2024-06-14,AMZN,0.077788
2024-06-17,AMZN,0.080136
2024-06-18,AMZN,0.072801
2024-06-20,AMZN,0.092108
2024-06-21,AMZN,0.109596
2024-06-24,AMZN,0.088997
2024-06-25,AMZN,0.093515
2024-06-26,AMZN,0.136179
2024-06-27,AMZN,0.161061
2024-06-28,AMZN,0.134066
2024-07-01,AMZN,0.157247
2024-07-02,AMZN,0.173679
2024-07-03,AMZN,0.159536
2024-07-05,AMZN,0.173679
2024-07-08,AMZN,0.169512
2024-07-09,AMZN,0.169806
2024-07-10,AMZN,0.172446
2024-07-11,AMZN,0.14463
2024-07-12,AMZN,0.141343
2024-07-15,AMZN,0.130956
2024-07-16,AMZN,0.132717
2024-07-17,AMZN,0.102847
